Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC125YR, ZC150YR, ZC175YR, ZC200YR, ZC225YR, ZC250YR, ZC275YR, ZC300YR, ZC325YR, ZC350YR, ZC375YR, ZC400YR, ZC425YR, ZC450YR, ZC475YR, ZC500YR, ZC525YR, ZC550YR, ZC575YR, ZC600YR, ZC625YR, ZC650YR, ZC675YR, ZC700YR, ZC725YR, ZC750YR, ZC775YR, ZC800YR, ZC825YR, ZC850YR, ZC875YR, ZC900YR, ZC925YR, ZC950YR, ZC975YR, ZC1000YR, ZC1025YR, ZC1050YR, ZC1075YR, ZC1100YR, ZC1125YR, ZC1150YR, ZC1175YR, ZC1200YR, ZC1225YR, ZC1250YR, ZC1275YR, ZC1300YR, ZC1325YR, ZC1350YR, ZC1375YR, ZC1400YR, ZC1425YR, ZC1450YR, ZC1475YR, ZC1500YR, ZC1525YR, ZC1550YR, ZC1575YR, ZC1600YR, ZC1625YR, ZC1650YR, ZC1675YR, ZC1700YR, ZC1725YR, ZC1750YR, ZC1775YR, ZC1800YR, ZC1825YR, ZC1850YR, ZC1875YR, ZC1900YR, ZC1925YR, ZC1950YR, ZC1975YR, ZC2000YR, ZC2025YR, ZC2050YR, ZC2075YR, ZC2100YR, ZC2125YR, ZC2150YR, ZC2175YR, ZC2200YR, ZC2225YR, ZC2250YR, ZC2275YR, ZC2300YR, ZC2325YR, ZC2350YR, ZC2375YR, ZC2400YR, ZC2425YR, ZC2450YR, ZC2475YR, ZC2500YR, ZC2525YR, ZC2550YR, ZC2575YR, ZC2600YR, ZC2625YR, ZC2650YR, ZC2675YR, ZC2700YR, ZC2725YR, ZC2750YR, ZC2775YR, ZC2800YR, ZC2825YR, ZC2850YR, ZC2875YR, ZC2900YR, ZC2925YR, ZC2950YR, ZC2975YR, ZC3000YR, 
2022-12-22,0.0429905,0.0445276,0.0451953,0.0458631,0.0405605,0.0394477,0.0383716,0.0373506,0.0363948,0.0355099,0.0346986,0.0339612,0.0332969,0.0327037,0.0321788,0.0317188,0.0313202,0.0309788,0.0306908,0.0304519,0.0302581,0.0301054,0.0299899,0.0299078,0.0298555,0.0298298,0.0298272,0.0298449,0.0298801,0.0299302,0.0299927,0.0300655,0.0301466,0.030234,0.0303263,0.0304217,0.0305192,0.0306173,0.0307151,0.0308116,0.0309061,0.0309978,0.0310862,0.0311707,0.031251,0.0313267,0.0313976,0.0314634,0.0315242,0.0315797,0.03163,0.0316751,0.0317151,0.03175,0.03178,0.0318052,0.0318258,0.031842,0.0318539,0.0318617,0.0318658,0.0318662,0.0318633,0.0318572,0.0318482,0.0318365,0.0318223,0.0318058,0.0317873,0.0317668,0.0317447,0.0317211,0.0316961,0.03167,0.031643,0.031615,0.0315864,0.0315571,0.0315274,0.0314974,0.0314671,0.0314367,0.0314062,0.0313757,0.0313453,0.0313151,0.0312851,0.0312553,0.0312258,0.0311967,0.0311679,0.0311396,0.0311117,0.0310842,0.0310571,0.0310306,0.0310045,0.0309789,0.0309538,0.0309292,0.030905,0.0308814,0.0308582,0.0308355,0.0308133,0.0307916,0.0307703,0.0307495,0.0307291,0.0307091,0.0306896,0.0306705,0.0306518,0.0306335,0.0306156,0.0305981,0.030581,0.0305644,0.0305481,0.0305322, 
2022-12-23,0.0427538,0.0448905,0.045684,0.0464774,0.0415801,0.0405181,0.0394655,0.0384503,0.037489,0.0365917,0.0357641,0.0350087,0.0343263,0.0337156,0.0331747,0.0327003,0.0322891,0.0319369,0.0316396,0.0313929,0.0311924,0.031034,0.0309134,0.0308266,0.0307699,0.0307396,0.0307324,0.0307452,0.030775,0.0308191,0.0308751,0.0309408,0.0310142,0.0310933,0.0311767,0.0312627,0.0313502,0.031438,0.0315251,0.0316107,0.0316941,0.0317747,0.0318519,0.0319253,0.0319947,0.0320598,0.0321204,0.0321764,0.0322277,0.0322743,0.0323163,0.0323537,0.0323867,0.0324153,0.0324396,0.0324599,0.0324763,0.032489,0.0324981,0.032504,0.0325067,0.0325065,0.0325035,0.032498,0.0324902,0.0324802,0.0324681,0.0324543,0.0324388,0.0324218,0.0324035,0.0323839,0.0323633,0.0323417,0.0323192,0.032296,0.0322722,0.0322478,0.0322229,0.0321977,0.0321721,0.0321463,0.0321202,0.032094,0.0320678,0.0320414,0.0320151,0.0319887,0.0319624,0.0319362,0.03191,0.031884,0.0318581,0.0318324,0.0318068,0.0317814,0.0317562,0.0317311,0.0317063,0.0316817,0.0316573,0.0316332,0.0316093,0.0315856,0.0315622,0.0315391,0.0315162,0.0314936,0.0314713,0.0314493,0.0314276,0.0314062,0.0313852,0.0313644,0.031344,0.031324,0.0313043,0.031285,0.0312661,0.0312476, 
2022-12-26, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2022-12-27, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2022-12-28,0.0431309,0.0451564,0.0460109,0.0468653,0.042259,0.0412605,0.040267,0.0393067,0.0383967,0.037547,0.0367635,0.036049,0.0354043,0.0348282,0.0343188,0.033873,0.0334874,0.033158,0.0328807,0.0326514,0.0324658,0.0323197,0.0322091,0.0321301,0.0320791,0.0320526,0.0320473,0.0320603,0.0320889,0.0321303,0.0321824,0.032243,0.0323103,0.0323825,0.0324582,0.032536,0.0326147,0.0326933,0.032771,0.0328469,0.0329206,0.0329913,0.0330588,0.0331226,0.0331825,0.0332384,0.0332901,0.0333374,0.0333805,0.0334192,0.0334538,0.0334841,0.0335105,0.0335329,0.0335515,0.0335666,0.0335782,0.0335865,0.0335917,0.0335941,0.0335937,0.0335908,0.0335855,0.0335781,0.0335686,0.0335573,0.0335443,0.0335298,0.0335139,0.0334968,0.0334785,0.0334592,0.033439,0.033418,0.0333963,0.033374,0.0333512,0.0333279,0.0333043,0.0332803,0.0332562,0.0332318,0.0332072,0.0331826,0.0331578,0.033133,0.0331083,0.0330835,0.0330588,0.0330342,0.0330096,0.0329852,0.0329608,0.0329367,0.0329126,0.0328887,0.032865,0.0328415,0.0328182,0.032795,0.0327721,0.0327494,0.0327269,0.0327046,0.0326826,0.0326608,0.0326393,0.0326181,0.0325971,0.0325764,0.0325561,0.032536,0.0325162,0.0324967,0.0324776,0.0324589,0.0324405,0.0324224,0.0324048,0.0323875, 
2022-12-29,0.0431602,0.045285,0.0461592,0.0470334,0.0421449,0.0411424,0.0401484,0.03919,0.0382834,0.0374384,0.0366605,0.0359523,0.0353141,0.0347447,0.0342416,0.0338017,0.0334213,0.0330963,0.0328223,0.0325952,0.0324105,0.032264,0.0321516,0.0320695,0.032014,0.0319817,0.0319693,0.0319739,0.0319928,0.0320236,0.0320641,0.0321122,0.0321661,0.0322243,0.0322854,0.0323481,0.0324114,0.0324744,0.0325363,0.0325964,0.0326542,0.0327094,0.0327614,0.0328101,0.0328553,0.0328969,0.0329347,0.0329688,0.0329992,0.0330259,0.0330491,0.0330687,0.033085,0.0330981,0.0331082,0.0331153,0.0331197,0.0331216,0.033121,0.0331183,0.0331135,0.0331067,0.0330983,0.0330882,0.0330768,0.033064,0.03305,0.0330349,0.0330189,0.0330021,0.0329845,0.0329662,0.0329474,0.032928,0.0329083,0.0328881,0.0328676,0.0328469,0.0328259,0.0328047,0.0327834,0.0327619,0.0327403,0.0327187,0.032697,0.0326753,0.0326535,0.0326317,0.03261,0.0325882,0.0325665,0.0325447,0.0325231,0.0325014,0.0324798,0.0324583,0.0324368,0.0324154,0.0323941,0.0323728,0.0323517,0.0323306,0.0323096,0.0322888,0.0322681,0.0322475,0.0322271,0.0322068,0.0321867,0.0321668,0.0321471,0.0321276,0.0321084,0.0320893,0.0320706,0.0320521,0.0320339,0.032016,0.0319984,0.0319811, 
2022-12-30,0.042991,0.0453389,0.0462791,0.0472193,0.0425143,0.0415329,0.0405577,0.0396168,0.0387268,0.037897,0.0371326,0.0364357,0.0358063,0.0352432,0.0347438,0.034305,0.0339232,0.0335944,0.0333146,0.0330797,0.0328856,0.0327284,0.0326042,0.0325094,0.0324406,0.0323946,0.0323685,0.0323595,0.0323652,0.0323831,0.0324113,0.0324478,0.032491,0.0325394,0.0325917,0.0326466,0.0327031,0.0327604,0.0328177,0.0328743,0.0329296,0.0329832,0.0330347,0.0330838,0.0331302,0.0331738,0.0332144,0.0332519,0.0332863,0.0333176,0.0333457,0.0333708,0.0333928,0.0334118,0.033428,0.0334414,0.0334521,0.0334603,0.033466,0.0334694,0.0334706,0.0334698,0.033467,0.0334623,0.033456,0.033448,0.0334386,0.0334277,0.0334156,0.0334022,0.0333878,0.0333723,0.0333559,0.0333386,0.0333206,0.0333018,0.0332824,0.0332623,0.0332418,0.0332207,0.0331993,0.0331774,0.0331552,0.0331327,0.0331099,0.0330869,0.0330637,0.0330403,0.0330168,0.0329932,0.0329696,0.0329459,0.0329221,0.0328984,0.0328747,0.0328511,0.0328275,0.032804,0.0327806,0.0327574,0.0327343,0.0327113,0.0326886,0.032666,0.0326437,0.0326216,0.0325998,0.0325783,0.032557,0.032536,0.0325154,0.0324951,0.0324751,0.0324556,0.0324364,0.0324176,0.0323992,0.0323812,0.0323637,0.0323466, 
2023-01-02, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2023-01-03,0.0432807,0.0455515,0.0464608,0.0473701,0.0422484,0.041213,0.0401894,0.0392037,0.0382713,0.0374011,0.0365982,0.0358647,0.0352005,0.0346044,0.034074,0.0336062,0.0331973,0.0328435,0.0325407,0.0322848,0.0320716,0.0318973,0.0317578,0.0316496,0.0315691,0.0315131,0.0314786,0.0314627,0.0314628,0.0314766,0.0315018,0.0315366,0.0315791,0.0316278,0.0316812,0.0317381,0.0317974,0.0318581,0.0319194,0.0319805,0.0320407,0.0320997,0.0321568,0.0322118,0.0322644,0.0323143,0.0323613,0.0324053,0.0324462,0.032484,0.0325186,0.03255,0.0325784,0.0326036,0.0326259,0.0326453,0.0326618,0.0326756,0.0326868,0.0326955,0.0327019,0.0327059,0.0327078,0.0327077,0.0327057,0.0327019,0.0326964,0.0326894,0.0326808,0.032671,0.0326598,0.0326475,0.0326341,0.0326197,0.0326044,0.0325883,0.0325714,0.0325538,0.0325356,0.0325168,0.0324975,0.0324778,0.0324576,0.0324371,0.0324163,0.0323952,0.0323739,0.0323524,0.0323308,0.032309,0.0322872,0.0322653,0.0322433,0.0322214,0.0321995,0.0321777,0.0321559,0.0321342,0.0321127,0.0320913,0.03207,0.0320489,0.032028,0.0320074,0.0319869,0.0319667,0.0319468,0.0319272,0.0319078,0.0318887,0.03187,0.0318516,0.0318336,0.0318159,0.0317986,0.0317816,0.0317651,0.031749,0.0317333,0.031718, 
2023-01-04,0.0433079,0.0456102,0.0465117,0.0474131,0.042005,0.0409289,0.0398709,0.0388555,0.037897,0.0370036,0.0361796,0.0354267,0.0347446,0.0341317,0.0335855,0.0331026,0.0326793,0.0323117,0.0319958,0.0317272,0.0315019,0.0313159,0.0311652,0.0310463,0.0309557,0.03089,0.0308462,0.0308215,0.0308133,0.0308192,0.030837,0.0308647,0.0309006,0.030943,0.0309906,0.0310421,0.0310962,0.0311521,0.0312089,0.0312658,0.0313222,0.0313775,0.0314313,0.0314832,0.0315328,0.03158,0.0316246,0.0316663,0.0317051,0.031741,0.0317738,0.0318037,0.0318306,0.0318546,0.0318757,0.031894,0.0319097,0.0319227,0.0319333,0.0319414,0.0319474,0.0319511,0.0319529,0.0319527,0.0319507,0.031947,0.0319418,0.0319351,0.031927,0.0319177,0.0319072,0.0318957,0.0318831,0.0318697,0.0318555,0.0318405,0.0318248,0.0318085,0.0317917,0.0317744,0.0317567,0.0317386,0.0317201,0.0317014,0.0316825,0.0316633,0.031644,0.0316245,0.031605,0.0315854,0.0315658,0.0315461,0.0315265,0.0315068,0.0314873,0.0314678,0.0314484,0.0314292,0.0314101,0.0313911,0.0313723,0.0313537,0.0313352,0.031317,0.031299,0.0312813,0.0312637,0.0312465,0.0312295,0.0312128,0.0311964,0.0311803,0.0311645,0.031149,0.0311339,0.0311191,0.0311046,0.0310905,0.0310768,0.0310635, 
2023-01-05,0.0435996,0.046272,0.0470749,0.0478778,0.0424548,0.0413569,0.0402786,0.0392462,0.0382744,0.0373713,0.0365409,0.0357845,0.0351012,0.034489,0.0339448,0.0334651,0.0330456,0.0326821,0.0323702,0.0321056,0.0318838,0.0317007,0.0315523,0.0314349,0.0313448,0.0312787,0.0312336,0.0312066,0.0311951,0.0311967,0.0312093,0.031231,0.03126,0.0312948,0.031334,0.0313763,0.0314208,0.0314666,0.0315127,0.0315585,0.0316036,0.0316473,0.0316893,0.0317293,0.031767,0.0318022,0.0318348,0.0318648,0.031892,0.0319164,0.0319381,0.0319571,0.0319734,0.0319872,0.0319985,0.0320074,0.032014,0.0320185,0.0320209,0.0320214,0.0320201,0.0320171,0.0320126,0.0320066,0.0319993,0.0319907,0.031981,0.0319703,0.0319586,0.0319461,0.0319328,0.0319189,0.0319043,0.0318891,0.0318735,0.0318574,0.0318409,0.0318241,0.031807,0.0317897,0.0317721,0.0317544,0.0317365,0.0317185,0.0317004,0.0316822,0.0316639,0.0316456,0.0316273,0.031609,0.0315907,0.0315724,0.0315541,0.0315359,0.0315177,0.0314996,0.0314816,0.0314636,0.0314457,0.031428,0.0314103,0.0313928,0.0313754,0.0313581,0.031341,0.031324,0.0313072,0.0312906,0.0312742,0.0312579,0.0312419,0.031226,0.0312104,0.0311951,0.0311799,0.031165,0.0311504,0.0311361,0.0311221,0.0311083, 
2023-01-06,0.0434269,0.0460574,0.0467395,0.0474216,0.0418443,0.0406996,0.0395872,0.0385291,0.0375371,0.0366172,0.0357719,0.0350014,0.0343043,0.0336782,0.0331199,0.0326259,0.0321922,0.0318146,0.0314891,0.0312114,0.0309775,0.0307834,0.0306254,0.0304999,0.0304033,0.0303326,0.0302847,0.0302568,0.0302463,0.0302509,0.0302684,0.0302967,0.0303341,0.0303788,0.0304295,0.0304847,0.0305434,0.0306043,0.0306666,0.0307294,0.0307921,0.030854,0.0309145,0.0309732,0.0310297,0.0310837,0.0311349,0.0311832,0.0312283,0.0312703,0.0313089,0.0313442,0.0313761,0.0314047,0.03143,0.0314521,0.0314711,0.0314869,0.0314999,0.0315099,0.0315173,0.0315221,0.0315244,0.0315243,0.0315221,0.0315177,0.0315115,0.0315034,0.0314937,0.0314824,0.0314696,0.0314556,0.0314403,0.0314239,0.0314066,0.0313884,0.0313694,0.0313497,0.0313294,0.0313085,0.0312872,0.0312655,0.0312435,0.0312213,0.0311988,0.0311763,0.0311536,0.0311309,0.0311082,0.0310856,0.031063,0.0310406,0.0310183,0.0309962,0.0309743,0.0309526,0.0309312,0.0309101,0.0308892,0.0308686,0.0308484,0.0308285,0.0308089,0.0307897,0.0307709,0.0307524,0.0307343,0.0307166,0.0306992,0.0306823,0.0306657,0.0306496,0.0306338,0.0306185,0.0306036,0.0305891,0.0305749,0.0305612,0.030548,0.0305351, 
2023-01-09,0.0436727,0.0461524,0.0466337,0.0471151,0.0416017,0.0404312,0.039308,0.0382494,0.0372636,0.0363542,0.0355219,0.0347656,0.0340829,0.0334709,0.0329259,0.0324441,0.0320214,0.0316537,0.0313369,0.0310668,0.0308396,0.0306515,0.0304987,0.0303779,0.0302858,0.0302192,0.0301753,0.0301515,0.0301451,0.0301539,0.0301758,0.0302089,0.0302512,0.0303013,0.0303575,0.0304187,0.0304835,0.0305509,0.0306199,0.0306897,0.0307595,0.0308286,0.0308965,0.0309627,0.0310267,0.0310882,0.0311468,0.0312024,0.0312547,0.0313037,0.0313491,0.031391,0.0314292,0.0314639,0.0314949,0.0315224,0.0315464,0.031567,0.0315843,0.0315984,0.0316094,0.0316174,0.0316226,0.0316251,0.0316251,0.0316226,0.0316179,0.031611,0.0316021,0.0315914,0.031579,0.031565,0.0315496,0.0315328,0.0315149,0.0314958,0.0314759,0.031455,0.0314334,0.0314112,0.0313884,0.0313652,0.0313416,0.0313176,0.0312935,0.0312691,0.0312447,0.0312203,0.0311959,0.0311715,0.0311473,0.0311233,0.0310994,0.0310758,0.0310524,0.0310294,0.0310067,0.0309844,0.0309624,0.0309408,0.0309196,0.0308989,0.0308786,0.0308587,0.0308393,0.0308204,0.0308019,0.0307839,0.0307664,0.0307494,0.0307328,0.0307167,0.0307011,0.030686,0.0306714,0.0306572,0.0306435,0.0306302,0.0306175,0.0306051, 
2023-01-10,0.0437245,0.0462693,0.0468186,0.0473679,0.041669,0.040477,0.0393362,0.0382641,0.0372688,0.0363538,0.0355192,0.0347636,0.0340845,0.0334783,0.0329413,0.0324691,0.0320574,0.0317018,0.031398,0.0311416,0.0309285,0.0307547,0.0306164,0.03051,0.0304321,0.0303795,0.0303491,0.0303383,0.0303445,0.0303653,0.0303985,0.0304422,0.0304946,0.0305539,0.0306187,0.0306878,0.0307597,0.0308336,0.0309084,0.0309834,0.0310576,0.0311306,0.0312018,0.0312707,0.0313369,0.0314001,0.03146,0.0315163,0.0315691,0.0316181,0.0316632,0.0317045,0.0317419,0.0317755,0.0318052,0.0318313,0.0318537,0.0318726,0.031888,0.0319002,0.0319093,0.0319154,0.0319186,0.0319192,0.0319172,0.0319129,0.0319063,0.0318977,0.0318871,0.0318748,0.0318609,0.0318455,0.0318288,0.0318108,0.0317918,0.0317718,0.031751,0.0317294,0.0317072,0.0316845,0.0316613,0.0316378,0.031614,0.03159,0.0315658,0.0315416,0.0315174,0.0314932,0.0314692,0.0314452,0.0314215,0.0313979,0.0313747,0.0313517,0.031329,0.0313066,0.0312847,0.031263,0.0312418,0.031221,0.0312006,0.0311806,0.0311611,0.031142,0.0311233,0.0311051,0.0310874,0.03107,0.0310532,0.0310368,0.0310208,0.0310053,0.0309902,0.0309756,0.0309614,0.0309476,0.0309342,0.0309213,0.0309088,0.0308967, 
2023-01-11,0.0437858,0.0462581,0.0467527,0.0472474,0.0412891,0.0400012,0.0387788,0.0376375,0.0365839,0.0356194,0.0347431,0.0339523,0.0332432,0.0326115,0.0320527,0.0315619,0.0311342,0.0307648,0.030449,0.0301823,0.0299602,0.0297786,0.0296336,0.0295214,0.0294385,0.0293817,0.0293479,0.0293343,0.0293383,0.0293575,0.0293897,0.0294329,0.0294852,0.0295449,0.0296106,0.0296809,0.0297545,0.0298303,0.0299073,0.0299848,0.0300618,0.0301378,0.0302121,0.0302843,0.0303539,0.0304206,0.0304841,0.0305441,0.0306004,0.030653,0.0307017,0.0307465,0.0307873,0.0308241,0.0308571,0.0308862,0.0309115,0.0309331,0.0309511,0.0309657,0.030977,0.0309851,0.0309902,0.0309924,0.0309918,0.0309888,0.0309833,0.0309755,0.0309657,0.030954,0.0309404,0.0309253,0.0309087,0.0308907,0.0308715,0.0308512,0.03083,0.030808,0.0307852,0.0307619,0.030738,0.0307137,0.0306892,0.0306643,0.0306394,0.0306143,0.0305892,0.0305642,0.0305393,0.0305146,0.0304901,0.0304658,0.0304419,0.0304183,0.030395,0.0303722,0.0303497,0.0303277,0.0303062,0.0302851,0.0302646,0.0302445,0.0302249,0.0302059,0.0301873,0.0301693,0.0301519,0.0301349,0.0301185,0.0301025,0.0300871,0.0300722,0.0300578,0.0300439,0.0300304,0.0300175,0.030005,0.029993,0.0299814,0.0299703, 
2023-01-12,0.0440462,0.0463561,0.0467653,0.0471745,0.0409013,0.0394713,0.0381363,0.0369071,0.0357856,0.0347695,0.0338541,0.0330339,0.0323027,0.0316542,0.0310823,0.0305809,0.0301441,0.0297664,0.0294425,0.0291677,0.0289371,0.0287467,0.0285922,0.0284701,0.028377,0.0283095,0.0282649,0.0282403,0.0282334,0.0282418,0.0282635,0.0282966,0.0283393,0.0283899,0.0284472,0.0285098,0.0285765,0.0286461,0.0287179,0.0287909,0.0288643,0.0289374,0.0290097,0.0290806,0.0291497,0.0292165,0.0292808,0.0293422,0.0294004,0.0294553,0.0295068,0.0295546,0.0295988,0.0296393,0.029676,0.029709,0.0297383,0.0297638,0.0297858,0.0298042,0.0298192,0.0298309,0.0298393,0.0298447,0.0298471,0.0298467,0.0298436,0.029838,0.02983,0.0298199,0.0298076,0.0297935,0.0297776,0.0297601,0.0297412,0.0297209,0.0296996,0.0296771,0.0296538,0.0296298,0.0296051,0.0295799,0.0295544,0.0295285,0.0295025,0.0294764,0.0294503,0.0294243,0.0293985,0.029373,0.0293478,0.0293231,0.0292987,0.0292749,0.0292517,0.029229,0.029207,0.0291857,0.0291651,0.0291452,0.0291261,0.0291078,0.0290902,0.0290734,0.0290574,0.0290422,0.0290278,0.0290142,0.0290014,0.0289893,0.028978,0.0289674,0.0289575,0.0289483,0.0289398,0.0289319,0.0289247,0.028918,0.028912,0.0289064, 
2023-01-13,0.0439889,0.046224,0.0466216,0.0470192,0.0409267,0.0394316,0.0380407,0.0367659,0.0356089,0.0345665,0.033633,0.0328016,0.0320651,0.0314162,0.0308477,0.0303528,0.0299249,0.0295579,0.029246,0.0289838,0.0287663,0.028589,0.0284475,0.0283381,0.028257,0.0282011,0.0281673,0.0281528,0.0281552,0.0281721,0.0282016,0.0282416,0.0282906,0.028347,0.0284093,0.0284764,0.028547,0.0286203,0.0286952,0.028771,0.028847,0.0289225,0.028997,0.0290699,0.029141,0.0292097,0.0292759,0.0293392,0.0293994,0.0294563,0.0295099,0.0295599,0.0296064,0.0296492,0.0296884,0.0297239,0.0297558,0.0297841,0.0298088,0.0298301,0.0298479,0.0298624,0.0298738,0.029882,0.0298872,0.0298895,0.0298891,0.0298861,0.0298805,0.0298727,0.0298626,0.0298504,0.0298363,0.0298203,0.0298027,0.0297836,0.029763,0.0297412,0.0297183,0.0296943,0.0296694,0.0296438,0.0296175,0.0295907,0.0295635,0.029536,0.0295082,0.0294803,0.0294525,0.0294247,0.029397,0.0293696,0.0293426,0.0293159,0.0292898,0.0292642,0.0292392,0.0292148,0.0291912,0.0291684,0.0291464,0.0291253,0.0291051,0.0290858,0.0290675,0.0290502,0.029034,0.0290187,0.0290046,0.0289915,0.0289796,0.0289687,0.0289589,0.0289501,0.0289425,0.028936,0.0289305,0.028926,0.0289226,0.0289202, 
2023-01-16,0.0442304,0.046102,0.0464138,0.0467257,0.0405154,0.0386693,0.0371004,0.0357715,0.0346408,0.0336705,0.0328301,0.0320952,0.0314477,0.030874,0.030364,0.0299106,0.0295084,0.0291534,0.0288426,0.0285735,0.0283439,0.0281517,0.0279949,0.0278713,0.0277789,0.0277153,0.0276784,0.0276656,0.0276746,0.027703,0.0277484,0.0278085,0.027881,0.0279638,0.0280548,0.0281521,0.0282539,0.0283585,0.0284645,0.0285704,0.0286752,0.0287777,0.028877,0.0289724,0.0290632,0.029149,0.0292293,0.0293038,0.0293723,0.0294348,0.0294911,0.0295415,0.0295858,0.0296244,0.0296574,0.029685,0.0297075,0.0297252,0.0297384,0.0297475,0.0297526,0.0297542,0.0297526,0.029748,0.0297408,0.0297313,0.0297198,0.0297064,0.0296916,0.0296754,0.0296582,0.02964,0.0296212,0.0296017,0.0295819,0.0295618,0.0295416,0.0295213,0.029501,0.0294807,0.0294607,0.0294408,0.0294211,0.0294017,0.0293826,0.0293637,0.0293452,0.0293269,0.0293089,0.0292911,0.0292736,0.0292563,0.0292393,0.0292224,0.0292057,0.0291892,0.0291727,0.0291564,0.0291402,0.029124,0.0291079,0.0290918,0.0290757,0.0290596,0.0290435,0.0290274,0.0290113,0.0289951,0.028979,0.0289628,0.0289466,0.0289303,0.0289141,0.0288979,0.0288817,0.0288656,0.0288495,0.0288335,0.0288176,0.0288018, 
2023-01-17,0.0444394,0.0459416,0.0462004,0.0464593,0.0403811,0.0385174,0.0369279,0.0355773,0.0344255,0.0334364,0.03258,0.0318329,0.0311768,0.0305983,0.030087,0.0296355,0.029238,0.0288901,0.0285884,0.0283299,0.0281121,0.0279325,0.0277889,0.0276787,0.0275997,0.0275495,0.0275256,0.0275254,0.0275466,0.0275867,0.0276432,0.0277138,0.0277963,0.0278884,0.0279882,0.0280937,0.0282032,0.0283151,0.0284278,0.0285402,0.0286509,0.0287591,0.0288637,0.0289642,0.0290598,0.0291501,0.0292347,0.0293133,0.0293858,0.0294521,0.0295121,0.0295659,0.0296137,0.0296555,0.0296916,0.0297223,0.0297478,0.0297683,0.0297843,0.0297959,0.0298036,0.0298077,0.0298084,0.0298062,0.0298012,0.0297939,0.0297844,0.029773,0.0297601,0.0297457,0.0297302,0.0297138,0.0296965,0.0296787,0.0296603,0.0296417,0.0296228,0.0296038,0.0295848,0.0295658,0.0295469,0.0295282,0.0295096,0.0294913,0.0294732,0.0294554,0.0294378,0.0294205,0.0294034,0.0293866,0.02937,0.0293537,0.0293375,0.0293216,0.0293058,0.0292901,0.0292746,0.0292592,0.0292438,0.0292285,0.0292133,0.0291981,0.0291829,0.0291677,0.0291525,0.0291373,0.0291221,0.0291069,0.0290917,0.0290764,0.0290611,0.0290458,0.0290305,0.0290153,0.029,0.0289848,0.0289696,0.0289545,0.0289395,0.0289246, 
2023-01-18,0.0443059,0.0453859,0.045438,0.0454901,0.039785,0.0377995,0.0361002,0.034655,0.0334235,0.0323679,0.0314564,0.0306637,0.0299701,0.0293606,0.0288241,0.028352,0.027938,0.0275771,0.0272655,0.0269998,0.0267771,0.0265947,0.0264501,0.0263407,0.026264,0.0262173,0.0261981,0.0262038,0.0262317,0.0262792,0.0263439,0.0264232,0.0265147,0.0266164,0.0267259,0.0268414,0.0269609,0.0270829,0.0272058,0.0273282,0.027449,0.027567,0.0276813,0.0277913,0.0278963,0.0279957,0.0280892,0.0281765,0.0282575,0.028332,0.0284001,0.0284618,0.0285172,0.0285665,0.02861,0.0286478,0.0286803,0.0287078,0.0287306,0.028749,0.0287634,0.0287741,0.0287814,0.0287857,0.0287872,0.0287864,0.0287834,0.0287785,0.0287721,0.0287643,0.0287553,0.0287455,0.0287348,0.0287236,0.0287119,0.0287,0.0286878,0.0286755,0.0286632,0.028651,0.0286389,0.0286269,0.0286151,0.0286035,0.0285921,0.028581,0.0285701,0.0285595,0.028549,0.0285387,0.0285286,0.0285187,0.0285089,0.0284992,0.0284896,0.02848,0.0284705,0.0284609,0.0284514,0.0284417,0.028432,0.0284222,0.0284123,0.0284023,0.0283921,0.0283818,0.0283714,0.0283607,0.0283499,0.0283389,0.0283278,0.0283165,0.0283051,0.0282935,0.0282818,0.0282699,0.028258,0.028246,0.028234,0.0282219, 
