,raceId,year,round,circuitRef,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
6123,877,2012,18,yas_marina,race circuit,3,814,12,9,9,9,+24.160,24.16,2,55,10,6503.472999999999,1,0,0
6124,877,2012,18,yas_marina,race circuit,3,814,12,9,9,9,+24.160,24.16,3,55,10,6527.633,1,0,0
6219,877,2012,18,yas_marina,race circuit,3,817,16,12,10,10,+27.463,27.463,1,55,5,6555.096,1,0,0
6220,877,2012,18,yas_marina,race circuit,3,817,16,12,10,10,+27.463,27.463,2,55,5,6582.558999999999,1,0,0
6063,877,2012,18,yas_marina,race circuit,3,30,13,6,11,11,+28.075,28.075,1,55,131,6610.633999999999,1,0,0
6064,877,2012,18,yas_marina,race circuit,3,30,13,6,11,11,+28.075,28.075,2,55,131,6638.709,1,0,0
6254,877,2012,18,yas_marina,race circuit,3,818,17,13,12,12,+34.906,34.906,1,55,5,6673.615,1,0,0
6255,877,2012,18,yas_marina,race circuit,3,818,17,13,12,12,+34.906,34.906,2,55,5,6708.521,1,0,0
6182,877,2012,18,yas_marina,race circuit,3,5,18,15,13,13,+47.764,47.764,1,55,207,6756.285,1,0,0
6185,877,2012,18,yas_marina,race circuit,3,10,21,18,14,14,+56.473,56.473,1,55,206,6812.758,1,0,0
6188,877,2012,18,yas_marina,race circuit,3,815,11,7,15,15,+56.768,56.768,1,55,15,6869.526,1,0,0
6189,877,2012,18,yas_marina,race circuit,3,815,11,7,15,15,+56.768,56.768,2,55,15,6926.294,1,0,0
6190,877,2012,18,yas_marina,race circuit,3,815,11,7,15,15,+56.768,56.768,3,55,15,6983.062,1,0,0
