,raceId,year,round,circuitId,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,points,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
1387,844,2011,4,5,race circuit,3,24,20,22,22,22,\N,0.0,3,53,164,0.0,0.0,1,0,0
1388,844,2011,4,5,race circuit,3,24,20,22,22,22,\N,0.0,4,53,164,0.0,0.0,1,0,0
1337,844,2011,4,5,race circuit,3,814,13,18,\N,23,\N,0.0,1,44,10,0.0,0.0,1,0,0
1338,844,2011,4,5,race circuit,3,814,13,18,\N,23,\N,0.0,2,44,10,0.0,0.0,1,0,0
1339,844,2011,4,5,race circuit,3,814,13,18,\N,23,\N,0.0,3,44,10,0.0,0.0,1,0,0
1340,844,2011,4,5,race circuit,3,814,13,18,\N,23,\N,0.0,4,44,10,0.0,0.0,1,0,0
1521,845,2011,5,4,road circuit,1,20,2,4,1,1,1:39:03.301,5943.3009999999995,1,66,9,25.0,5943.3009999999995,0,0,1
1522,845,2011,5,4,road circuit,1,20,2,4,1,1,1:39:03.301,5943.3009999999995,2,66,9,25.0,11886.601999999999,0,0,1
1523,845,2011,5,4,road circuit,1,20,2,4,1,1,1:39:03.301,5943.3009999999995,3,66,9,25.0,17829.903,0,0,1
1524,845,2011,5,4,road circuit,1,20,2,4,1,1,1:39:03.301,5943.3009999999995,4,66,9,25.0,23773.203999999998,0,0,1
1571,845,2011,5,4,road circuit,1,1,3,1,2,2,+0.630,0.63,1,66,1,18.0,23773.834,0,0,1
1572,845,2011,5,4,road circuit,1,1,3,1,2,2,+0.630,0.63,2,66,1,18.0,23774.463999999996,0,0,1
1573,845,2011,5,4,road circuit,1,1,3,1,2,2,+0.630,0.63,3,66,1,18.0,23775.093999999997,0,0,1
1574,845,2011,5,4,road circuit,1,1,3,1,2,2,+0.630,0.63,4,66,1,18.0,23775.724,0,0,1
1640,845,2011,5,4,road circuit,1,18,5,7,3,3,+35.697,35.697,1,66,1,15.0,23811.421,0,0,1
1641,845,2011,5,4,road circuit,1,18,5,7,3,3,+35.697,35.697,2,66,1,15.0,23847.118,0,0,1
1642,845,2011,5,4,road circuit,1,18,5,7,3,3,+35.697,35.697,3,66,1,15.0,23882.815,0,0,1
1453,845,2011,5,4,road circuit,1,17,1,5,4,4,+47.966,47.966,1,66,9,12.0,23930.781,0,0,1
1454,845,2011,5,4,road circuit,1,17,1,5,4,4,+47.966,47.966,2,66,9,12.0,23978.747,0,0,1
1455,845,2011,5,4,road circuit,1,17,1,5,4,4,+47.966,47.966,3,66,9,12.0,24026.712999999996,0,0,1
1456,845,2011,5,4,road circuit,1,17,1,5,4,4,+47.966,47.966,4,66,9,12.0,24074.678999999996,0,0,1
1464,845,2011,5,4,road circuit,1,4,4,9,5,5,\N,0.0,1,65,6,10.0,0.0,0,0,1
1465,845,2011,5,4,road circuit,1,4,4,9,5,5,\N,0.0,2,65,6,10.0,0.0,0,0,1
1466,845,2011,5,4,road circuit,1,4,4,9,5,5,\N,0.0,3,65,6,10.0,0.0,0,0,1
1467,845,2011,5,4,road circuit,1,4,4,9,5,5,\N,0.0,4,65,6,10.0,0.0,0,0,1
1449,845,2011,5,4,road circuit,1,30,10,15,6,6,\N,0.0,1,65,131,8.0,0.0,0,0,1
1450,845,2011,5,4,road circuit,1,30,10,15,6,6,\N,0.0,2,65,131,8.0,0.0,0,0,1
1451,845,2011,5,4,road circuit,1,30,10,15,6,6,\N,0.0,3,65,131,8.0,0.0,0,0,1
1608,845,2011,5,4,road circuit,1,3,7,13,7,7,\N,0.0,1,65,131,6.0,0.0,0,0,1
1609,845,2011,5,4,road circuit,1,3,7,13,7,7,\N,0.0,2,65,131,6.0,0.0,0,0,1
1610,845,2011,5,4,road circuit,1,3,7,13,7,7,\N,0.0,3,65,131,6.0,0.0,0,0,1
1568,845,2011,5,4,road circuit,1,2,24,3,8,8,\N,0.0,1,65,4,4.0,0.0,0,0,1
1569,845,2011,5,4,road circuit,1,2,24,3,8,8,\N,0.0,2,65,4,4.0,0.0,0,0,1
1570,845,2011,5,4,road circuit,1,2,24,3,8,8,\N,0.0,3,65,4,4.0,0.0,0,0,1
1668,845,2011,5,4,road circuit,1,815,12,6,9,9,\N,0.0,1,65,15,2.0,0.0,0,0,1
1669,845,2011,5,4,road circuit,1,815,12,6,9,9,\N,0.0,2,65,15,2.0,0.0,0,0,1
1670,845,2011,5,4,road circuit,1,815,12,6,9,9,\N,0.0,3,65,15,2.0,0.0,0,0,1
1621,845,2011,5,4,road circuit,1,155,14,8,10,10,\N,0.0,1,65,15,1.0,0.0,0,0,1
1622,845,2011,5,4,road circuit,1,155,14,8,10,10,\N,0.0,2,65,15,1.0,0.0,0,0,1
1623,845,2011,5,4,road circuit,1,155,14,8,10,10,\N,0.0,3,65,15,1.0,0.0,0,0,1
1602,845,2011,5,4,road circuit,1,808,6,17,11,11,\N,0.0,1,65,4,0.0,0.0,0,0,1
1603,845,2011,5,4,road circuit,1,808,6,17,11,11,\N,0.0,2,65,4,0.0,0.0,0,0,1
1604,845,2011,5,4,road circuit,1,808,6,17,11,11,\N,0.0,3,65,4,0.0,0.0,0,0,1
1552,845,2011,5,4,road circuit,1,814,16,16,12,12,\N,0.0,1,65,10,0.0,0.0,0,0,1
1553,845,2011,5,4,road circuit,1,814,16,16,12,12,\N,0.0,2,65,10,0.0,0.0,0,0,1
1554,845,2011,5,4,road circuit,1,814,16,16,12,12,\N,0.0,3,65,10,0.0,0.0,0,0,1
1628,845,2011,5,4,road circuit,1,16,17,10,13,13,\N,0.0,1,65,10,0.0,0.0,0,0,1
1629,845,2011,5,4,road circuit,1,16,17,10,13,13,\N,0.0,2,65,10,0.0,0.0,0,0,1
1630,845,2011,5,4,road circuit,1,16,17,10,13,13,\N,0.0,3,65,10,0.0,0.0,0,0,1
1565,845,2011,5,4,road circuit,1,67,11,18,14,14,\N,0.0,1,65,5,0.0,0.0,0,0,1
1566,845,2011,5,4,road circuit,1,67,11,18,14,14,\N,0.0,2,65,5,0.0,0.0,0,0,1
1567,845,2011,5,4,road circuit,1,67,11,18,14,14,\N,0.0,3,65,5,0.0,0.0,0,0,1
1702,845,2011,5,4,road circuit,1,813,9,14,15,15,\N,0.0,1,65,3,0.0,0.0,0,0,1
1703,845,2011,5,4,road circuit,1,813,9,14,15,15,\N,0.0,2,65,3,0.0,0.0,0,0,1
1704,845,2011,5,4,road circuit,1,813,9,14,15,15,\N,0.0,3,65,3,0.0,0.0,0,0,1
1705,845,2011,5,4,road circuit,1,813,9,14,15,15,\N,0.0,4,65,3,0.0,0.0,0,0,1
1445,845,2011,5,4,road circuit,1,153,13,12,16,16,\N,0.0,1,64,5,0.0,0.0,0,0,1
1446,845,2011,5,4,road circuit,1,153,13,12,16,16,\N,0.0,2,64,5,0.0,0.0,0,0,1
1447,845,2011,5,4,road circuit,1,153,13,12,16,16,\N,0.0,3,64,5,0.0,0.0,0,0,1
1448,845,2011,5,4,road circuit,1,153,13,12,16,16,\N,0.0,4,64,5,0.0,0.0,0,0,1
1517,845,2011,5,4,road circuit,1,22,19,2,17,17,\N,0.0,1,64,3,0.0,0.0,0,0,1
1518,845,2011,5,4,road circuit,1,22,19,2,17,17,\N,0.0,2,64,3,0.0,0.0,0,0,1
1519,845,2011,5,4,road circuit,1,22,19,2,17,17,\N,0.0,3,64,3,0.0,0.0,0,0,1
1520,845,2011,5,4,road circuit,1,22,19,2,17,17,\N,0.0,4,64,3,0.0,0.0,0,0,1
1637,845,2011,5,4,road circuit,1,15,18,20,18,18,\N,0.0,1,64,205,0.0,0.0,0,0,1
1638,845,2011,5,4,road circuit,1,15,18,20,18,18,\N,0.0,2,64,205,0.0,0.0,0,0,1
1639,845,2011,5,4,road circuit,1,15,18,20,18,18,\N,0.0,3,64,205,0.0,0.0,0,0,1
1662,845,2011,5,4,road circuit,1,10,20,21,19,19,\N,0.0,1,63,166,0.0,0.0,0,0,1
1663,845,2011,5,4,road circuit,1,10,20,21,19,19,\N,0.0,2,63,166,0.0,0.0,0,0,1
1664,845,2011,5,4,road circuit,1,10,20,21,19,19,\N,0.0,3,63,166,0.0,0.0,0,0,1
1562,845,2011,5,4,road circuit,1,816,23,22,20,20,\N,0.0,1,62,166,0.0,0.0,0,0,1
1563,845,2011,5,4,road circuit,1,816,23,22,20,20,\N,0.0,2,62,166,0.0,0.0,0,0,1
1564,845,2011,5,4,road circuit,1,816,23,22,20,20,\N,0.0,3,62,166,0.0,0.0,0,0,1
1719,845,2011,5,4,road circuit,1,39,22,23,21,21,\N,0.0,1,61,164,0.0,0.0,0,0,1
1720,845,2011,5,4,road circuit,1,39,22,23,21,21,\N,0.0,2,61,164,0.0,0.0,0,0,1
1721,845,2011,5,4,road circuit,1,39,22,23,21,21,\N,0.0,3,61,164,0.0,0.0,0,0,1
1494,845,2011,5,4,road circuit,1,13,8,11,\N,22,\N,0.0,1,58,6,0.0,0.0,0,0,1
1495,845,2011,5,4,road circuit,1,13,8,11,\N,22,\N,0.0,2,58,6,0.0,0.0,0,0,1
1496,845,2011,5,4,road circuit,1,13,8,11,\N,22,\N,0.0,3,58,6,0.0,0.0,0,0,1
1656,845,2011,5,4,road circuit,1,5,15,19,\N,23,\N,0.0,1,48,205,0.0,0.0,0,0,1
1657,845,2011,5,4,road circuit,1,5,15,19,\N,23,\N,0.0,2,48,205,0.0,0.0,0,0,1
1658,845,2011,5,4,road circuit,1,5,15,19,\N,23,\N,0.0,3,48,205,0.0,0.0,0,0,1
1701,845,2011,5,4,road circuit,1,24,21,24,\N,24,\N,0.0,1,28,164,0.0,0.0,0,0,1
2150,846,2011,6,6,street circuit,2,20,1,2,1,1,2:09:38.373,7778.373,1,78,9,25.0,7778.373,0,1,0
2122,846,2011,6,6,street circuit,2,4,4,4,2,2,+1.138,1.138,1,78,6,18.0,7779.5109999999995,0,1,0
2123,846,2011,6,6,street circuit,2,4,4,4,2,2,+1.138,1.138,2,78,6,18.0,7780.648999999999,0,1,0
2217,846,2011,6,6,street circuit,2,18,2,3,3,3,+2.378,2.378,1,78,1,15.0,7783.027,0,1,0
2218,846,2011,6,6,street circuit,2,18,2,3,3,3,+2.378,2.378,2,78,1,15.0,7785.405,0,1,0
2219,846,2011,6,6,street circuit,2,18,2,3,3,3,+2.378,2.378,3,78,1,15.0,7787.782999999999,0,1,0
2118,846,2011,6,6,street circuit,2,17,3,1,4,4,+23.101,23.101,1,78,9,12.0,7810.884,0,1,0
2119,846,2011,6,6,street circuit,2,17,3,1,4,4,+23.101,23.101,2,78,9,12.0,7833.985,0,1,0
2207,846,2011,6,6,street circuit,2,155,12,7,5,5,+26.916,26.916,1,78,15,10.0,7860.901,0,1,0
2175,846,2011,6,6,street circuit,2,1,9,5,6,6,+27.210,27.21,1,78,1,8.0,7888.111,0,1,0
2176,846,2011,6,6,street circuit,2,1,9,5,6,6,+27.210,27.21,2,78,1,8.0,7915.321,0,1,0
2177,846,2011,6,6,street circuit,2,1,9,5,6,6,+27.210,27.21,3,78,1,8.0,7942.531,0,1,0
2211,846,2011,6,6,street circuit,2,16,14,13,7,7,\N,0.0,1,77,10,6.0,0.0,0,1,0
2212,846,2011,6,6,street circuit,2,16,14,13,7,7,\N,0.0,2,77,10,6.0,0.0,0,1,0
2173,846,2011,6,6,street circuit,2,2,15,6,8,8,\N,0.0,1,77,4,4.0,0.0,0,1,0
2174,846,2011,6,6,street circuit,2,2,15,6,8,8,\N,0.0,2,77,4,4.0,0.0,0,1,0
2148,846,2011,6,6,street circuit,2,22,11,8,9,9,\N,0.0,1,77,3,2.0,0.0,0,1,0
2149,846,2011,6,6,street circuit,2,22,11,8,9,9,\N,0.0,2,77,3,2.0,0.0,0,1,0
2171,846,2011,6,6,street circuit,2,67,16,12,10,10,\N,0.0,1,77,5,1.0,0.0,0,1,0
2172,846,2011,6,6,street circuit,2,67,16,12,10,10,\N,0.0,2,77,5,1.0,0.0,0,1,0
2198,846,2011,6,6,street circuit,2,3,7,10,11,11,\N,0.0,1,76,131,0.0,0.0,0,1,0
2199,846,2011,6,6,street circuit,2,3,7,10,11,11,\N,0.0,2,76,131,0.0,0.0,0,1,0
2200,846,2011,6,6,street circuit,2,3,7,10,11,11,\N,0.0,3,76,131,0.0,0.0,0,1,0
2164,846,2011,6,6,street circuit,2,814,13,11,12,12,\N,0.0,1,76,10,0.0,0.0,0,1,0
2165,846,2011,6,6,street circuit,2,814,13,11,12,12,\N,0.0,2,76,10,0.0,0.0,0,1,0
2166,846,2011,6,6,street circuit,2,814,13,11,12,12,\N,0.0,3,76,10,0.0,0.0,0,1,0
2215,846,2011,6,6,street circuit,2,15,18,19,13,13,\N,0.0,1,76,205,0.0,0.0,0,1,0
2216,846,2011,6,6,street circuit,2,15,18,19,13,13,\N,0.0,2,76,205,0.0,0.0,0,1,0
2229,846,2011,6,6,street circuit,2,5,17,18,14,14,\N,0.0,1,76,205,0.0,0.0,0,1,0
2230,846,2011,6,6,street circuit,2,5,17,18,14,14,\N,0.0,2,76,205,0.0,0.0,0,1,0
2169,846,2011,6,6,street circuit,2,816,21,20,15,15,\N,0.0,1,75,166,0.0,0.0,0,1,0
2170,846,2011,6,6,street circuit,2,816,21,20,15,15,\N,0.0,2,75,166,0.0,0.0,0,1,0
2257,846,2011,6,6,street circuit,2,24,23,21,16,16,\N,0.0,1,75,164,0.0,0.0,0,1,0
2262,846,2011,6,6,street circuit,2,39,22,23,17,17,\N,0.0,1,74,164,0.0,0.0,0,1,0
2263,846,2011,6,6,street circuit,2,39,22,23,17,17,\N,0.0,2,74,164,0.0,0.0,0,1,0
2258,846,2011,6,6,street circuit,2,813,8,14,18,18,\N,0.0,1,73,3,0.0,0.0,0,1,0
2259,846,2011,6,6,street circuit,2,813,8,14,18,18,\N,0.0,2,73,3,0.0,0.0,0,1,0
2196,846,2011,6,6,street circuit,2,808,10,16,\N,19,\N,0.0,1,67,4,0.0,0.0,0,1,0
2114,846,2011,6,6,street circuit,2,153,19,9,\N,20,\N,0.0,1,66,5,0.0,0.0,0,1,0
2115,846,2011,6,6,street circuit,2,153,19,9,\N,20,\N,0.0,2,66,5,0.0,0.0,0,1,0
2137,846,2011,6,6,street circuit,2,13,6,17,\N,21,\N,0.0,1,32,6,0.0,0.0,0,1,0
2116,846,2011,6,6,street circuit,2,30,5,15,\N,22,\N,0.0,1,32,131,0.0,0.0,0,1,0
2233,846,2011,6,6,street circuit,2,10,20,22,\N,23,\N,0.0,1,30,166,0.0,0.0,0,1,0
2663,847,2011,7,7,race circuit,3,18,7,1,1,1,4:04:39.537,14679.537,1,70,1,25.0,14679.537,1,0,0
2664,847,2011,7,7,race circuit,3,18,7,1,1,1,4:04:39.537,14679.537,2,70,1,25.0,29359.074,1,0,0
2665,847,2011,7,7,race circuit,3,18,7,1,1,1,4:04:39.537,14679.537,3,70,1,25.0,44038.611000000004,1,0,0
2666,847,2011,7,7,race circuit,3,18,7,1,1,1,4:04:39.537,14679.537,4,70,1,25.0,58718.148,1,0,0
2667,847,2011,7,7,race circuit,3,18,7,1,1,1,4:04:39.537,14679.537,5,70,1,25.0,73397.685,1,0,0
2668,847,2011,7,7,race circuit,3,18,7,1,1,1,4:04:39.537,14679.537,6,70,1,25.0,88077.22200000001,1,0,0
2575,847,2011,7,7,race circuit,3,20,1,2,2,2,+2.709,2.709,1,70,9,18.0,88079.931,1,0,0
2576,847,2011,7,7,race circuit,3,20,1,2,2,2,+2.709,2.709,2,70,9,18.0,88082.64,1,0,0
2577,847,2011,7,7,race circuit,3,20,1,2,2,2,+2.709,2.709,3,70,9,18.0,88085.349,1,0,0
2534,847,2011,7,7,race circuit,3,17,4,8,3,3,+13.828,13.828,1,70,9,15.0,88099.177,1,0,0
2535,847,2011,7,7,race circuit,3,17,4,8,3,3,+13.828,13.828,2,70,9,15.0,88113.005,1,0,0
2536,847,2011,7,7,race circuit,3,17,4,8,3,3,+13.828,13.828,3,70,9,15.0,88126.833,1,0,0
2528,847,2011,7,7,race circuit,3,30,8,4,4,4,+14.219,14.219,1,70,131,12.0,88141.052,1,0,0
2529,847,2011,7,7,race circuit,3,30,8,4,4,4,+14.219,14.219,2,70,131,12.0,88155.27100000001,1,0,0
2530,847,2011,7,7,race circuit,3,30,8,4,4,4,+14.219,14.219,3,70,131,12.0,88169.49,1,0,0
2531,847,2011,7,7,race circuit,3,30,8,4,4,4,+14.219,14.219,4,70,131,12.0,88183.709,1,0,0
2630,847,2011,7,7,race circuit,3,808,10,3,5,5,+20.395,20.395,1,70,4,10.0,88204.104,1,0,0
2631,847,2011,7,7,race circuit,3,808,10,3,5,5,+20.395,20.395,2,70,4,10.0,88224.499,1,0,0
2559,847,2011,7,7,race circuit,3,13,3,5,6,6,+33.225,33.225,1,70,6,8.0,88257.724,1,0,0
2560,847,2011,7,7,race circuit,3,13,3,5,6,6,+33.225,33.225,2,70,6,8.0,88290.94900000001,1,0,0
2561,847,2011,7,7,race circuit,3,13,3,5,6,6,+33.225,33.225,3,70,6,8.0,88324.174,1,0,0
2562,847,2011,7,7,race circuit,3,13,3,5,6,6,+33.225,33.225,4,70,6,8.0,88357.399,1,0,0
2648,847,2011,7,7,race circuit,3,155,13,10,7,7,+33.270,33.27,1,70,15,6.0,88390.669,1,0,0
2649,847,2011,7,7,race circuit,3,155,13,10,7,7,+33.270,33.27,2,70,15,6.0,88423.939,1,0,0
2525,847,2011,7,7,race circuit,3,153,24,13,8,8,+35.964,35.964,1,70,5,4.0,88459.903,1,0,0
2526,847,2011,7,7,race circuit,3,153,24,13,8,8,+35.964,35.964,2,70,5,4.0,88495.867,1,0,0
2527,847,2011,7,7,race circuit,3,153,24,13,8,8,+35.964,35.964,3,70,5,4.0,88531.831,1,0,0
2571,847,2011,7,7,race circuit,3,22,16,11,9,9,+45.117,45.117,1,70,3,2.0,88576.948,1,0,0
2572,847,2011,7,7,race circuit,3,22,16,11,9,9,+45.117,45.117,2,70,3,2.0,88622.065,1,0,0
2573,847,2011,7,7,race circuit,3,22,16,11,9,9,+45.117,45.117,3,70,3,2.0,88667.182,1,0,0
2574,847,2011,7,7,race circuit,3,22,16,11,9,9,+45.117,45.117,4,70,3,2.0,88712.299,1,0,0
2606,847,2011,7,7,race circuit,3,67,15,7,10,10,+47.056,47.056,1,70,5,1.0,88759.355,1,0,0
2607,847,2011,7,7,race circuit,3,67,15,7,10,10,+47.056,47.056,2,70,5,1.0,88806.41100000001,1,0,0
2608,847,2011,7,7,race circuit,3,67,15,7,10,10,+47.056,47.056,3,70,5,1.0,88853.467,1,0,0
2609,847,2011,7,7,race circuit,3,67,15,7,10,10,+47.056,47.056,4,70,5,1.0,88900.523,1,0,0
2634,847,2011,7,7,race circuit,3,3,6,9,11,11,+50.454,50.454,1,70,131,0.0,88950.977,1,0,0
2635,847,2011,7,7,race circuit,3,3,6,9,11,11,+50.454,50.454,2,70,131,0.0,89001.431,1,0,0
2636,847,2011,7,7,race circuit,3,3,6,9,11,11,+50.454,50.454,3,70,131,0.0,89051.885,1,0,0
2637,847,2011,7,7,race circuit,3,3,6,9,11,11,+50.454,50.454,4,70,131,0.0,89102.339,1,0,0
2713,847,2011,7,7,race circuit,3,37,17,12,12,12,+1:03.607,63.607,1,70,15,0.0,89165.946,1,0,0
2714,847,2011,7,7,race circuit,3,37,17,12,12,12,+1:03.607,63.607,2,70,15,0.0,89229.553,1,0,0
2698,847,2011,7,7,race circuit,3,24,20,17,13,13,\N,0.0,1,69,164,0.0,0.0,1,0,0
2699,847,2011,7,7,race circuit,3,24,20,17,13,13,\N,0.0,2,69,164,0.0,0.0,1,0,0
2700,847,2011,7,7,race circuit,3,24,20,17,13,13,\N,0.0,3,69,164,0.0,0.0,1,0,0
2711,847,2011,7,7,race circuit,3,39,22,16,14,14,\N,0.0,1,69,164,0.0,0.0,1,0,0
2712,847,2011,7,7,race circuit,3,39,22,16,14,14,\N,0.0,2,69,164,0.0,0.0,1,0,0
2601,847,2011,7,7,race circuit,3,816,23,15,15,15,\N,0.0,1,69,166,0.0,0.0,1,0,0
2602,847,2011,7,7,race circuit,3,816,23,15,15,15,\N,0.0,2,69,166,0.0,0.0,1,0,0
2603,847,2011,7,7,race circuit,3,816,23,15,15,15,\N,0.0,3,69,166,0.0,0.0,1,0,0
2604,847,2011,7,7,race circuit,3,816,23,15,15,15,\N,0.0,4,69,166,0.0,0.0,1,0,0
2605,847,2011,7,7,race circuit,3,816,23,15,15,15,\N,0.0,5,69,166,0.0,0.0,1,0,0
2680,847,2011,7,7,race circuit,3,10,21,19,16,16,\N,0.0,1,69,166,0.0,0.0,1,0,0
2681,847,2011,7,7,race circuit,3,10,21,19,16,16,\N,0.0,2,69,166,0.0,0.0,1,0,0
2660,847,2011,7,7,race circuit,3,15,18,14,17,17,\N,0.0,1,69,205,0.0,0.0,1,0,0
2661,847,2011,7,7,race circuit,3,15,18,14,17,17,\N,0.0,2,69,205,0.0,0.0,1,0,0
2662,847,2011,7,7,race circuit,3,15,18,14,17,17,\N,0.0,3,69,205,0.0,0.0,1,0,0
2594,847,2011,7,7,race circuit,3,814,11,6,18,18,\N,0.0,1,67,10,0.0,0.0,1,0,0
2595,847,2011,7,7,race circuit,3,814,11,6,18,18,\N,0.0,2,67,10,0.0,0.0,1,0,0
2596,847,2011,7,7,race circuit,3,814,11,6,18,18,\N,0.0,3,67,10,0.0,0.0,1,0,0
2597,847,2011,7,7,race circuit,3,814,11,6,18,18,\N,0.0,4,67,10,0.0,0.0,1,0,0
2701,847,2011,7,7,race circuit,3,813,12,18,\N,19,\N,0.0,1,61,3,0.0,0.0,1,0,0
2702,847,2011,7,7,race circuit,3,813,12,18,\N,19,\N,0.0,2,61,3,0.0,0.0,1,0,0
2703,847,2011,7,7,race circuit,3,813,12,18,\N,19,\N,0.0,3,61,3,0.0,0.0,1,0,0
2704,847,2011,7,7,race circuit,3,813,12,18,\N,19,\N,0.0,4,61,3,0.0,0.0,1,0,0
2705,847,2011,7,7,race circuit,3,813,12,18,\N,19,\N,0.0,5,61,3,0.0,0.0,1,0,0
2610,847,2011,7,7,race circuit,3,2,9,20,\N,20,\N,0.0,1,55,4,0.0,0.0,1,0,0
2611,847,2011,7,7,race circuit,3,2,9,20,\N,20,\N,0.0,2,55,4,0.0,0.0,1,0,0
2651,847,2011,7,7,race circuit,3,16,14,21,\N,21,\N,0.0,1,49,10,0.0,0.0,1,0,0
2652,847,2011,7,7,race circuit,3,16,14,21,\N,21,\N,0.0,2,49,10,0.0,0.0,1,0,0
2653,847,2011,7,7,race circuit,3,16,14,21,\N,21,\N,0.0,3,49,10,0.0,0.0,1,0,0
2654,847,2011,7,7,race circuit,3,16,14,21,\N,21,\N,0.0,4,49,10,0.0,0.0,1,0,0
2541,847,2011,7,7,race circuit,3,4,2,22,\N,22,\N,0.0,1,36,6,0.0,0.0,1,0,0
2542,847,2011,7,7,race circuit,3,4,2,22,\N,22,\N,0.0,2,36,6,0.0,0.0,1,0,0
2543,847,2011,7,7,race circuit,3,4,2,22,\N,22,\N,0.0,3,36,6,0.0,0.0,1,0,0
2677,847,2011,7,7,race circuit,3,5,19,24,\N,23,\N,0.0,1,28,205,0.0,0.0,1,0,0
2970,848,2011,8,12,street circuit,2,20,1,1,1,1,1:39:36.169,5976.169,1,57,9,25.0,5976.169,0,1,0
2971,848,2011,8,12,street circuit,2,20,1,1,1,1,1:39:36.169,5976.169,2,57,9,25.0,11952.338,0,1,0
2972,848,2011,8,12,street circuit,2,20,1,1,1,1,1:39:36.169,5976.169,3,57,9,25.0,17928.506999999998,0,1,0
2955,848,2011,8,12,street circuit,2,4,4,2,2,2,+10.891,10.891,1,57,6,18.0,17939.398,0,1,0
2956,848,2011,8,12,street circuit,2,4,4,2,2,2,+10.891,10.891,2,57,6,18.0,17950.289,0,1,0
2957,848,2011,8,12,street circuit,2,4,4,2,2,2,+10.891,10.891,3,57,6,18.0,17961.18,0,1,0
2950,848,2011,8,12,street circuit,2,17,2,4,3,3,+27.255,27.255,1,57,9,15.0,17988.435,0,1,0
2951,848,2011,8,12,street circuit,2,17,2,4,3,3,+27.255,27.255,2,57,9,15.0,18015.69,0,1,0
2952,848,2011,8,12,street circuit,2,17,2,4,3,3,+27.255,27.255,3,57,9,15.0,18042.945,0,1,0
2987,848,2011,8,12,street circuit,2,1,3,6,4,4,+46.190,46.19,1,57,1,12.0,18089.135,0,1,0
2988,848,2011,8,12,street circuit,2,1,3,6,4,4,+46.190,46.19,2,57,1,12.0,18135.325,0,1,0
2989,848,2011,8,12,street circuit,2,1,3,6,4,4,+46.190,46.19,3,57,1,12.0,18181.515,0,1,0
2960,848,2011,8,12,street circuit,2,13,5,5,5,5,+51.705,51.705,1,57,6,10.0,18233.22,0,1,0
2961,848,2011,8,12,street circuit,2,13,5,5,5,5,+51.705,51.705,2,57,6,10.0,18284.925,0,1,0
2962,848,2011,8,12,street circuit,2,13,5,5,5,5,+51.705,51.705,3,57,6,10.0,18336.63,0,1,0
3013,848,2011,8,12,street circuit,2,18,6,3,6,6,+1:00.065,60.065,1,57,1,8.0,18396.695,0,1,0
3014,848,2011,8,12,street circuit,2,18,6,3,6,6,+1:00.065,60.065,2,57,1,8.0,18456.76,0,1,0
3015,848,2011,8,12,street circuit,2,18,6,3,6,6,+1:00.065,60.065,3,57,1,8.0,18516.825,0,1,0
2999,848,2011,8,12,street circuit,2,3,7,12,7,7,+1:38.090,98.09,1,57,131,6.0,18614.915,0,1,0
3000,848,2011,8,12,street circuit,2,3,7,12,7,7,+1:38.090,98.09,2,57,131,6.0,18713.005,0,1,0
3001,848,2011,8,12,street circuit,2,3,7,12,7,7,+1:38.090,98.09,3,57,131,6.0,18811.095,0,1,0
2943,848,2011,8,12,street circuit,2,153,18,11,8,8,\N,0.0,1,56,5,4.0,0.0,0,1,0
2944,848,2011,8,12,street circuit,2,153,18,11,8,8,\N,0.0,2,56,5,4.0,0.0,0,1,0
3008,848,2011,8,12,street circuit,2,16,10,10,9,9,\N,0.0,1,56,10,2.0,0.0,0,1,0
3009,848,2011,8,12,street circuit,2,16,10,10,9,9,\N,0.0,2,56,10,2.0,0.0,0,1,0
3010,848,2011,8,12,street circuit,2,16,10,10,9,9,\N,0.0,3,56,10,2.0,0.0,0,1,0
2984,848,2011,8,12,street circuit,2,2,9,14,10,10,\N,0.0,1,56,4,1.0,0.0,0,1,0
2985,848,2011,8,12,street circuit,2,2,9,14,10,10,\N,0.0,2,56,4,1.0,0.0,0,1,0
2986,848,2011,8,12,street circuit,2,2,9,14,10,10,\N,0.0,3,56,4,1.0,0.0,0,1,0
3025,848,2011,8,12,street circuit,2,815,16,15,11,11,\N,0.0,1,56,15,0.0,0.0,0,1,0
2967,848,2011,8,12,street circuit,2,22,13,17,12,12,\N,0.0,1,56,3,0.0,0.0,0,1,0
2968,848,2011,8,12,street circuit,2,22,13,17,12,12,\N,0.0,2,56,3,0.0,0.0,0,1,0
2969,848,2011,8,12,street circuit,2,22,13,17,12,12,\N,0.0,3,56,3,0.0,0.0,0,1,0
2981,848,2011,8,12,street circuit,2,67,17,16,13,13,\N,0.0,1,56,5,0.0,0.0,0,1,0
2982,848,2011,8,12,street circuit,2,67,17,16,13,13,\N,0.0,2,56,5,0.0,0.0,0,1,0
2983,848,2011,8,12,street circuit,2,67,17,16,13,13,\N,0.0,3,56,5,0.0,0.0,0,1,0
2975,848,2011,8,12,street circuit,2,814,12,13,14,14,\N,0.0,1,56,10,0.0,0.0,0,1,0
2976,848,2011,8,12,street circuit,2,814,12,13,14,14,\N,0.0,2,56,10,0.0,0.0,0,1,0
2977,848,2011,8,12,street circuit,2,814,12,13,14,14,\N,0.0,3,56,10,0.0,0.0,0,1,0
